-0.02389874,-0.60697585,-0.6266995,0.022297502,-0.067335725,-0.44478664,0.43197948,-0.034293935,0.6643045,0.09360461,1.5373982,-0.067303784,-0.45213032,-1.5812956,-0.09054923,0.3315981,-0.051530503,-0.7103604,0.08088094,-0.025016129,0.11134344,0.006856612,0.17854178,-0.66447896,-0.15621871,0.49636775,-0.06928259,-0.19821963,0.89292675,-0.117750466
0.44970393,0.33133566,0.35479677,0.46134722,-1.2194613,-0.24406505,-0.026159372,0.32276854,0.26713574,0.23100896,-0.44167578,-0.07353101,-0.7903787,-1.2547809,0.49139977,0.6269649,-0.1833961,-0.1743108,-0.5857211,-0.23197395,0.5621748,-0.53348476,-0.54765534,-0.12573153,-0.6518726,-0.36297303,0.7332736,-0.075073734,-0.2070299,0.7005936
-0.5981872,0.010147794,-0.07580286,-0.66922724,0.32114968,-0.5940238,0.3514106,0.5413698,-0.7444197,-0.26153857,-0.46932894,0.66619134,-0.3372117,0.40183437,-0.69224733,-0.76099014,0.64259803,-0.7555449,-0.099119455,0.31393528,-0.7403363,-1.6406868,1.5606798,-0.28947648,0.054607194,0.7110164,-0.46917894,-0.067444324,-0.27138096,0.6408583
-0.44721812,-0.32409516,0.24508657,-0.54877067,-0.47343072,0.21321821,-0.7706875,0.37173665,-0.75057137,-0.025506983,0.053667307,-0.003840237,-0.12553668,-0.46234143,-0.5667332,-0.7252819,-1.4579501,-0.7675062,-0.6172932,-0.4383994,-0.08966422,0.25958887,-0.5769564,-0.5771027,0.16016187,-0.34147573,0.4395237,-0.10199124,-1.4984142,-0.425319
-0.60781807,0.7219271,0.2329362,-0.7033929,1.9031507,-0.032106876,-0.67711616,0.57263565,-0.27563044,0.7935192,0.12238633,0.19097537,-0.20014456,-0.13952863,0.6429457,-1.5567632,0.69814044,-0.24444455,0.4114532,0.4958182,-0.67330563,-0.17261183,-0.7878208,-0.5222547,-0.6865636,-0.73928964,0.34708428,-1.108779,1.7499046,0.21312273
-0.02050596,0.22037643,0.12129131,-0.76922,0.14975375,-0.4758305,0.62847245,0.22291549,0.107121706,-0.9602858,1.6252674,0.6998901,-0.082951784,1.4720461,0.4866122,0.848506,0.97245556,-0.48619485,0.22104394,-0.36988872,-0.11881,0.2378848,-0.23876143,0.06439084,-0.39708123,-0.7711048,0.20575112,-0.5807878,-0.074440815,0.7047117
-0.9332009,-0.38734728,0.24093258,0.5512721,-0.49638015,-0.5287469,-0.8500087,-0.55062664,0.6950344,-0.434109,1.4818252,0.07266896,0.38342527,0.82022727,0.43813875,-1.2979127,0.9739551,-0.5615214,-0.2950427,-0.636175,0.003838897,0.81874305,2.18394,0.03187269,0.543932,1.4639492,0.3146168,1.4712169,2.0315933,-0.6550818
-0.2503987,-0.4832721,-0.21739697,0.2928723,0.72561526,0.41128302,0.11181108,0.10076825,-0.6320792,-0.15270674,0.088132754,0.57508963,-0.09394265,-0.5000328,0.33184174,-0.59289473,0.52131546,0.76646364,-0.43815914,-0.4767923,-0.1844365,0.56717944,-0.3276915,0.5330534,0.591422,-0.5788408,-0.007790625,-0.3838829,0.28008115,-0.2203036
-0.38341728,0.3317554,-0.50289357,-0.33128893,1.4727548,0.4105338,0.6690363,-0.46549332,0.71783507,0.71186405,0.28251338,-0.6686759,0.118005514,-0.3255316,0.68797886,0.1580249,0.42224976,-0.5637549,-1.763679,0.7366519,0.6685641,0.19543058,-1.4411441,0.18941176,-0.6277897,0.4322085,-0.20412284,0.8931425,-0.753541,-0.72948664
-0.07546812,0.7013946,0.48633337,-0.97443056,-0.48160255,0.36890566,-0.51787835,-0.2957704,0.66064584,0.81234086,-0.23033892,-0.14184411,0.14825083,1.3331921,0.6405689,0.6860356,0.6968359,0.47505593,-0.054758336,0.74600667,-0.73605025,1.4467705,0.5061323,-0.3637214,-1.5023175,0.8987757,-0.567533,-0.059208617,-0.12010041,-0.08736706
-0.5907439,0.68818396,0.21364522,-0.32974946,-0.7474893,0.6294769,0.19412135,-0.3353748,0.22936022,1.2612634,0.633531,-0.68548506,0.2293033,-0.4446712,-0.4324167,0.67281157,-2.284636,-0.63440317,-0.5051936,-0.035186768,-0.36129656,0.03638723,-0.33849877,-0.028951287,-0.21900022,-0.18160371,-0.023602605,1.0902562,1.1707772,-0.6869305
-1.1967199,-0.05095148,-0.6040506,0.47390983,0.5993494,0.66852176,-0.12513836,-0.27267447,-0.017549813,-0.29397646,-0.06241728,0.5041201,-0.5365643,0.027561199,0.22314124,-0.27366462,1.7804357,-0.5957711,-0.05173856,-0.64703226,0.5707557,0.8107431,-0.49905688,0.7730024,0.40174103,-0.30911106,-0.018743575,0.17258748,-0.24501109,0.46529484
-0.6254794,0.3624272,-0.57308185,-0.28829917,-0.7808011,-0.047567368,0.3916325,0.7034961,0.124118745,-0.18944573,-0.67250264,-0.3637589,0.5151956,-0.51653934,-0.6763794,0.27205157,0.71642023,0.3617463,-0.58644384,-0.6713056,0.29599476,0.034130245,0.08247295,-0.67143065,0.19037634,0.26820984,-0.32605517,-0.04248041,-0.40864992,-0.53321743
0.27067557,-0.75360656,0.202743,0.13805199,-0.47639653,-0.71735364,-0.47805703,-0.74595124,-0.65151286,-0.6848659,-0.72915566,0.5715187,-0.7368767,0.419757,-0.49814507,-0.48108515,-0.6731317,0.42513406,0.15997383,0.038184345,0.3712659,-0.050958987,0.73249596,-0.67384434,-1.3785731,-0.34461033,-0.5739416,-0.2571763,0.4986149,0.5053818
-0.81634945,-0.5449901,0.37779304,0.36297917,-0.65370655,-0.28488633,-0.308972,-0.031206954,-0.6639999,-1.6198869,0.14377484,0.3367389,0.004826519,-0.1829421,-0.22599451,0.46162608,-1.3639057,-0.5128753,-0.6525378,-0.1228934,-0.061100602,0.21203162,0.3866105,-0.03463435,1.0308027,0.17104326,-0.39949468,1.3650105,-0.8869162,-0.48008513
-0.373333,-0.66778916,0.4933671,-0.72874516,-0.47761488,-0.3117533,0.68574643,0.15414934,0.49977696,0.14629711,-0.84839815,0.42213294,-0.6229194,0.31162858,-0.6704173,-0.21486884,0.38892588,-0.55693305,-0.68708134,-0.707494,0.5679611,1.2233131,-0.6252064,0.47718406,0.044624615,1.4138904,0.48251367,0.5827509,0.24393697,-0.1680727
0.32201403,-0.007423274,0,-0.4719544,0.3220182,0,-0.08960662,-0.005663937,0,-0.19694752,-0.34653512,0.001689321,-0.1615046,-0.03847333,-0.000202006,0.21702646,-0.42797694,0,0,0,0,-0.12929918,-0.1471164,0,0.26418188,-0.044964556,0,-0.41334185,-0.29689798,0
-0.022057112,-0.005459612,0,0,-0.1820475,0,0.1954684,-0.005516477,0,0,-0.06644818,-0.002563039,-0.14741856,0,1.85E-05,0,-0.98453164,0,-0.09373337,0,0,0.028286444,-0.7470544,0,-1.0705191,0.34316415,0,0,0,0
-0.13639766,0,8.84E-05,0,-0.60814273,0,-0.07301326,0,0,0.19376847,0,-0.002103488,0,0,9.91E-05,0,0.25109252,0,0.035025842,-0.018284744,0,-0.17014094,0.5836134,0,0.5402687,-0.095820524,0,-0.5381771,0.20388085,0
-0.29410544,0.00646729,0.000623638,-0.2272554,-0.111811705,0,-0.062725335,-0.000321117,0,-0.10655744,-0.02787507,0.002440522,-0.059565768,-0.44287676,0.000228682,-0.12412175,-0.11660848,0,-0.16181879,-0.017388105,0,-0.4559664,0.25361088,0,0.051869724,0.3522623,0,-0.23362236,-0.083403386,0
0.54091805,0.005458189,-0.002826205,0,0,0,-0.4249549,0.005971045,0,-0.5675501,-0.19968535,0.001146173,-0.03432711,0.5662885,0,-0.20684712,0.33410373,0,0,0,0,-0.89173263,0,0,0.27687463,0.28056705,0,0.052880835,-0.1951138,0
0.13985544,-0.36861554,-0.6518527,0.08634104,-0.65243995,0.42800033,-0.31630975,0.33990282,0.007445693,0.19188419,0.8444365,-0.046747625,-0.4954266,1.0317656,-0.4795037,0.11554699,0.47797373,-0.111489356,0.69357324,-0.7018098,-0.19542891,-0.21626534,-0.122666806,0.6891278,0.21332248,1.1913618,-0.004558027,0.1914182,1.213874,-0.76270247
-0.6963497,0.2292879,-0.27977738,0.843992,1.34523,0.23858142,-0.10584713,0.4486946,-0.7367816,-0.854815,1.5668395,0.00943498,0.092870876,0.09702343,0.71564794,0.6259675,1.1111335,-0.71748275,-0.51634395,-0.34793216,0.6550013,0.1725986,-0.014086423,0.14445257,0.38048548,-0.9537023,-0.59973186,0.601012,0.4746713,0.7126646
0.17540525,0.7552087,0.67328537,0.4798417,0.70737845,-0.37224558,-0.27588758,0.16359505,0.17648607,-0.21714212,-0.29664603,-0.75694424,0.4963498,-0.16966814,0.2294992,-0.4938035,-0.42463365,-0.5106071,0.10192933,-0.45129895,-0.13834083,-0.23090498,1.5239366,0.5993618,0.24719028,0.4307744,-0.22388601,0.21839322,-0.7412383,0.6925776
-0.37505764,0.23061827,0.07485247,0.07620164,0.3429839,-0.18356907,-0.27686077,-0.33852834,0.24739945,0.1714076,-0.54443276,0.29660174,-0.8436346,-0.14800024,0.17500153,0.10451367,-0.69741476,-0.020905972,-0.34134108,0.45575082,0.07345247,0.19333018,0.45737597,0.02221644,0.22269885,-0.14215596,0.15318269,0.19032463,-0.43735594,-0.53024614
-0.17523661,0.724631,0.5524982,-0.25955892,1.0585377,0.61425924,0.15194562,0.063758135,-0.46457547,0.20181271,-0.5922,-0.40141994,-0.14429528,-1.4305836,0.0703638,0.11288592,0.2118045,-0.6109749,0.79635,-0.019961715,0.040495694,0.27274317,-0.80855536,0.022306561,-0.2894883,-0.027717087,0.19952363,-0.20589772,-1.2702806,-0.32418013
0.21606956,-0.14401263,-0.1378479,0.16975653,-0.010048468,0.266119,0.20863941,0.5118379,0.76812243,0.22150154,-0.64602256,-0.6517663,0.17252384,0.73426926,0.25848424,0.13667478,1.3233832,0.3432201,0.17574957,-0.7708437,0.21937156,0.2219816,-0.92524016,0.23843753,0.22772959,-1.0568051,-0.7393675,0.22322512,-0.77132237,0.3892957
0,-0.17158927,-0.25113267,0,-0.6476614,0.31638932,0,-0.42641506,0.631696,0,-0.6650872,0.38067937,0,0.721431,-0.5222813,0,-0.42192316,-0.35537598,0,-0.11847478,0.5731236,0,0.89914566,-0.43699378,0,0.3589755,0.7418643,0,0.001644194,0.121200085
0,-0.1430371,0.40263975,0,-1.4793833,-0.47412243,0,0.38781753,-0.6670637,0,-0.4198807,-0.14616948,0,-0.40966657,0.39174652,0,-0.59592104,0.18368876,0,0.6060637,-0.76739794,0,-0.69327873,0.29353738,0,1.5268053,0.07808989,0,0.40904832,-0.15717614
0,-0.4475107,0.49593353,0,0.77234757,0.53794205,0,-0.18956393,-0.4054101,0,0.19814295,-0.060096096,0,-0.5947306,-0.061780736,0,-0.47356144,0.009756386,0,-0.5134482,-0.24910158,0,1.2500849,-0.50823987,0,1.0319524,-0.13223165,0,-0.23577279,-0.030114174
0,0.6318323,-0.26606464,0,0.49770346,0.033721507,0,-0.32380006,0.513173,0,0.5729953,-0.252872,0,-0.092758,0.56505656,0,-0.5706223,-0.769521,0,0.43076718,-0.4594008,0,-0.49730983,-0.25904465,0,-0.35888562,0.47335863,0,0.15540987,-0.20039642
0,-0.7148082,-0.16521806,0,-1.5152285,0.22138804,0,0.34334588,-0.64600986,0,0.74133646,0.38562596,0,-0.52844405,0.13080385,0,0.49887276,0.4270023,0,0.42883432,-0.07485658,0,0.3178428,-0.6444735,0,-0.06734338,0.43063295,0,0.41028053,-0.58417714
0,0.015977085,-0.56760764,0,1.165422,0.20667434,0,-0.67725426,0.0481323,0,-0.52371883,0.00322067,0,-0.3590219,0.44547507,0,1.0781969,0.66666484,0,-0.5401598,0.17916727,0,1.4162319,-0.3015504,0,-0.5501679,0.28793013,0,1.0121678,-0.20705241
0,0.47695577,0.3171052,0,0.67654765,-0.37874478,0,0.03735876,-0.2887149,0,-0.48989192,-0.22931683,0,0.49740374,-0.5701754,0,-0.3299386,-0.13693655,0,0.65898615,0.48908305,0,1.6471819,-0.4946341,0,-0.5339999,0.2104876,0,1.3946434,0.37510335
0,-0.7222762,-0.4906163,0,1.226112,0.08267617,0,0.5268097,-0.16191423,0,0.12538636,-0.6454968,0,0.59497714,-0.71693647,0,0.40401402,-0.40789863,0,0.59326774,0.7554779,0,0.015890554,-0.3810468,0,-0.20755541,-0.5138397,0,-0.60857356,-0.42367515
0,0.15306038,0.16348493,0,-0.4347805,0.60254216,0,0.29660654,-0.3063367,0,0.030663073,-0.5041956,0,0.38200402,0.33459625,0,0.27436042,-0.6475833,0,0.67225,-0.5376172,0,0.2314843,0.5595075,0,-0.18894228,-0.4512548,0,0.66473305,-0.046214044
0,0.24661429,0.008582217,0,-0.75664246,0.41616964,0,0.03129759,-0.696316,0,-0.19392693,-0.10143012,0,0.81753784,0.72164226,0,0.56950593,0.43307257,0,-0.507703,0.05485016,0,0.11927456,-0.16565824,0,-1.0322958,-0.35923445,0,1.0293232,0.49450135
0,-0.6240395,0.73109925,0,-0.700709,-0.6666037,0,-0.3920913,-0.28402996,0,-0.537918,-0.55829716,0,-0.21924703,-0.1524205,0,1.2091393,0.74134743,0,-0.64931005,-0.6875975,0,-1.1540706,-0.023675561,0,-0.54420257,0.6453234,0,-1.138238,-0.6300913
0,-0.7386268,-0.10566789,0,1.0704645,0.3928548,0,0.6173227,-0.45364568,0,0.61574405,0.11003649,0,-0.59961313,-0.44640487,0,-0.38058695,-0.13689572,0,-0.69426996,-0.6208775,0,-0.07321232,-0.64989346,0,1.5001448,-0.7549124,0,1.0778031,0.015952528
0,0.49628535,0.23683067,0,0.54075277,-0.3034474,0,-0.54990274,0.58435464,0,0.5827074,0.7253408,0,-0.7642422,-0.12757806,0,-0.25962737,-0.34318775,0,-0.70046616,0.49703217,0,0.87397456,-0.31426346,0,1.0294318,-0.5019387,0,-0.15750098,-0.037261963
0,0.14547133,0.16818982,0,1.3419604,0.12941843,0,-0.54358286,-0.15634894,0,0.24231505,0.19872928,0,0.6629167,0.24633671,0,0.3965614,0.43088853,0,0.5792136,0.003306866,0,0.21646951,0.47731364,0,0.2284744,0.33983386,0,0.66392535,-0.11264008
0,0.23688687,0.76305586,0,0.6560807,0.7170681,0,-0.68016726,-0.39275393,0,-1.2528076,-0.34201783,0,1.1493719,-0.3938184,0,0.46967033,0.054937184,0,0.3068353,-0.3958336,0,0.4726267,-0.42180067,0,0.55862427,0.42936265,0,0.437689,-0.032156527
0,0.2188668,-0.5254013,0,-0.72399485,0.2656083,0,-0.25998098,-0.12692642,0,0.74456036,0.35292274,0,-0.1819936,0.45374942,0,1.0330964,0.09225142,0,-0.44063047,0.4418702,0,-0.52288544,-0.11876434,0,0.07790509,0.15886837,0,0.8624029,0.21098548
0,-0.5536292,-0.7537048,0,0.20124644,0.40662432,0,0.7750064,-0.1550734,0,1.2635607,-0.14255685,0,-0.6842189,-0.7228914,0,-0.061248362,-0.1574899,0,-0.68410325,-0.4818514,0,0.6842122,-0.44952366,0,-0.8581684,0.16052508,0,1.2681649,0.6994524
0,-0.31288385,0.6655393,0,-0.2731356,0.5994816,0,-0.68511397,-0.09499186,0,0.13693261,0.5636773,0,-0.06204748,-0.50722563,0,0.3467881,-0.52327216,0,0.15289736,0.03348899,0,-0.76957196,0.5266137,0,0.8747713,0.7213955,0,-0.75190806,-0.3698156
0,-0.3135486,-0.5978208,0,0.29515243,-0.77382934,0,0.41698635,0.14872581,0,-0.32228568,0.06800187,0,-1.3228811,-0.34695962,0,-0.30371648,0.12644017,0,0.57576823,0.66303205,0,-0.35527238,0.11693698,0,-0.44497955,0.72744846,0,0.64016855,0.24384415
0,0.006080854,-0.003692048,0,0.5051031,0,0,-0.005704229,0,0,0.5519487,0,0,-0.7076266,0.000203232,0,-0.3368234,0,0,-0.016697891,0,0,-0.3357268,0,0,0.54827994,0,0,-0.83910525,0
0,0.001882519,0,0,0.54882324,0,0,0,0,0,-0.64867145,-0.004032875,0,-0.09126506,-9.56E-05,0,0.043744538,0,0,0,0,0,0.19209911,0,0,-0.47754174,0,0,-0.5431182,0
0,-0.006867433,-4.81E-07,0,0.9204156,0,0,0.007897392,0,0,-0.5593973,0,0,0,-4.81E-05,0,0,0,0,-0.016624542,0,0,-0.38643867,0,0,-0.4637536,0,0,0.48248032,0
0,0.006179582,0.00200339,0,-1.2797691,0,0,0,0,0,-0.23152344,0.003575081,0,0,-0.00022095,0,-0.23165125,0,0,0.016925346,0,0,-0.7875908,0,0,-0.86238134,0,0,0,0
0,-0.006958756,0,0,-0.72635514,0,0,0,0,0,0,0,0,1.3378009,5.75E-05,0,-0.15868486,0,0,-0.018398415,0,0,-0.3590585,0,0,-0.17990161,0,0,0.97280806,0
0,-0.4530451,0.046300124,0,-0.4018508,-0.66580296,0,0.49639568,-0.6234185,0,-0.000362873,-0.3864961,0,1.1640575,-0.7412479,0,0.6223475,-0.3193301,0,-0.56441534,-0.60631883,0,-0.35555145,-0.37808532,0,1.079686,0.14341724,0,-0.46507475,0.25566518
0,0.25239456,0.08832864,0,0.25779206,0.49824083,0,0.33405808,-0.67734957,0,0.03541691,0.17519486,0,0.7068871,-0.58527654,0,-0.77315784,0.402282,0,0.3573271,-0.036263406,0,0.44630158,-0.70744306,0,0.38941115,0.33578813,0,-0.95434785,-0.25612783
0,-0.48545977,0.59399706,0,0.1562865,0.14039111,0,0.6924329,0.34473205,0,0.14498413,-0.4360739,0,-0.9282343,0.14091173,0,-0.94426596,0.2917006,0,0.36522058,-0.2802507,0,-0.39818987,-0.22332639,0,0.54390687,-0.5107731,0,0.061388355,0.662393
0,0.0939426,-0.16751155,0,-0.44312215,0.14934969,0,0.4608729,-0.5110917,0,0.80542254,-0.09895003,0,-0.21470213,-0.69092417,0,-0.015126824,0.59550714,0,0.7399215,-0.3168678,0,-0.4484642,0.20535463,0,0.15262358,0.6590221,0,0.10029774,0.760257
0,0.43029124,-0.053513058,0,0.68260074,0.2663877,0,-0.6806383,0.18880337,0,1.7976122,-0.4449715,0,-0.28689265,0.10223675,0,0.99704915,0.35333526,0,-0.6664002,-0.6861696,0,0.19407164,0.026800334,0,1.3402262,-0.7380941,0,1.3009791,-0.61374396
0,-0.35581198,0.010417879,0,0.3259664,-0.7662607,0,0.682366,-0.32142234,0,-0.87793916,-0.70159984,0,0.44914484,-0.2351979,0,1.6234413,-0.6574852,0,0.38080418,-0.5170326,0,0.77302,-0.34118918,0,0.62409955,0.6752416,0,0.03922717,-0.56472206
0,-0.77107394,0.50983214,0,0.13239206,0.08043718,0,-0.20244557,-0.4944145,0,-0.748419,-0.007568137,0,0.3126753,0.7236877,0,-0.52039814,0.45618904,0,0.34246922,0.28047383,0,-0.5641667,-0.44510356,0,-0.15241234,-0.3192171,0,0.23413041,0.7366549
0,-0.042526342,-0.64703596,0,1.1396768,0.030329525,0,0.636134,0.3352368,0,-0.93140113,0.32874238,0,0.57696617,0.32880706,0,0.7166409,-0.45573384,0,-0.17195612,-0.06327152,0,2.0043151,-0.18613553,0,-0.48260587,-0.1398282,0,-0.074333586,0.5504955
0,-0.5291124,0.22673285,0,-0.029857982,0.58099294,0,-0.27931052,-0.15057188,0,0.98052984,0.5855402,0,-0.32109877,-0.37380114,0,-0.02916789,-0.090911746,0,-0.6273564,0.773057,0,0.3458359,-0.45081842,0,-0.3706756,0.7395488,0,0.13727184,0.31511486
0,0.32520416,0.1444642,0,0.6779093,0.3585149,0,0.5417086,-0.69866735,0,-0.65171623,0.65256727,0,0.70050836,0.27060154,0,-0.31267792,-0.70356464,0,-0.6022956,0.088044584,0,-0.68507296,-0.20774901,0,0.071995534,-0.11496055,0,0.5972469,0.7416191
0,0.53340113,0.27275753,0,-0.25980362,0.03026855,0,0.2301022,-0.2110551,0,0.25082508,-0.42999652,0,0.17110312,0.724776,0,0.6945634,0.009236693,0,-0.71534985,-0.5027564,0,0.63641995,-0.5570961,0,-1.1487745,-0.2635957,0,1.1839416,-0.20731926
0,-0.22740948,0.42003644,0,-0.9999935,-0.6371741,0,-0.047812644,0.22452533,0,0.9977988,0.544893,0,0.6079942,-0.037132297,0,0.19730711,-0.6886135,0,0.5319971,-0.3783747,0,-0.30417413,0.067739606,0,1.3803686,-0.17587447,0,-0.4782038,-0.47936395
0,0.69093764,-0.44152984,0,-1.7008035,0.04775411,0,0.37334645,-0.72321,0,-0.19683695,-0.4843233,0,0.03047359,0.010953938,0,-0.056310236,-0.5223831,0,0.47019464,0.2808175,0,1.6966146,0.19384104,0,-1.1126803,0.5287229,0,0.024563774,-0.61202186
0,-0.71336144,0.7349801,0,0.06916992,0.6648736,0,0.16559976,0.11635858,0,0.62973475,0.000830472,0,0.6960467,-0.6400658,0,-0.73098606,0.6964171,0,-0.48678148,0.77329135,0,-0.229346,0.450343,0,-0.13035855,-0.6564776,0,-0.83632225,0.06326747
0,-0.09254309,-0.28194088,0,2.165574,0.30925775,0,-0.004332006,0.5640024,0,0.91265744,0.44298935,0,-0.39658657,0.28794456,0,0.23392844,-0.56863797,0,-0.60293216,0.43135107,0,-0.5581833,0.08270723,0,0.14092971,-0.4668762,0,0.6275479,0.59735346
0,0.39971042,-0.46232998,0,-0.4872501,-0.75362885,0,0.21456581,0.091168284,0,0.47679874,0.26567292,0,0.72947836,0.091762185,0,-0.60302,-0.07971358,0,-0.30821523,0.11738241,0,1.2324053,0.34476602,0,-0.7651711,0.29220164,0,0.2918378,-0.30204126
0,0.103019595,-0.060296725,0,-0.91786414,-0.50558347,0,-0.25851685,-0.52158344,0,0.23593779,0.37860888,0,-0.37069595,0.4223191,0,0.38435066,0.07534593,0,-0.2675901,0.21479243,0,-0.27406323,-0.011715412,0,-0.84165484,0.3424176,0,0.621366,0.719808
0,-0.19169861,-0.48791388,0,-1.3581144,-0.54343307,0,-0.15955442,-0.66157156,0,-0.77033,0.64751655,0,-0.5602436,0.6403705,0,0.85919976,-0.74503046,0,-0.43139005,-0.10350752,0,-0.35049218,-0.342199,0,-0.7776654,-0.31094202,0,0.31198323,0.44362748
0,0.0575163,0.32624868,0,0.23182686,-0.590461,0,0.6171069,-0.019877315,0,-0.5014192,0.45870826,0,-0.030932307,0.034214795,0,-0.28682655,-0.12487078,0,0.5777457,0.12357926,0,-0.23536912,0.18770438,0,1.2477765,0.53377795,0,0.40181923,0.061194062
0,0.50930834,0.26183146,0,1.8725253,0.20038974,0,0.53941226,0.16835988,0,-0.052905098,0.5903304,0,0.7157322,0.40493256,0,-0.56771016,-0.22632688,0,0.7465668,0.3735199,0,0.58973724,-0.62336296,0,0.1361613,0.087063074,0,-0.7721523,0.6736436
0,-0.65534717,0.38194633,0,-0.7243217,0.17060816,0,-0.13152397,0.6187296,0,0.35098505,0.14315796,0,0.1656864,0.2355113,0,-0.19456145,0.25752425,0,-0.0486452,-0.49073738,0,-0.42410573,-0.67704815,0,0.37732598,0.5465677,0,1.7153269,0.3998108
0,0.064925075,0.18681884,0,1.2847538,-0.08139104,0,-0.21276909,-0.62189347,0,-0.44079354,-0.4600095,0,-1.8943245,0.41137573,0,0.07269561,0.27246356,0,-0.33156097,-0.32795975,0,-0.5692755,0.2970574,0,-0.52287394,0.68540823,0,-0.29822004,-0.35603085
0,0.63481337,-0.10529226,0,0.6076973,-0.19713813,0,0.2797643,-0.5963432,0,-0.023855269,-0.76824707,0,1.2409751,-0.7047508,0,-0.045657616,0.054140627,0,0.44095597,0.25742638,0,-0.5485346,0.15102452,0,-0.6104691,0.20149893,0,-0.5514402,0.37568378
0,0.02188879,0.13220823,0,-0.4997957,0.26649463,0,0.12696779,-0.69761986,0,0.38512814,-0.23009634,0,-0.25320494,-0.14782828,0,-0.36702788,0.015898228,0,0.4827962,-0.39868486,0,0.4408494,0.09328818,0,0.30131546,-0.4095903,0,1.5024626,-0.04922855
0,0.000931526,0.3689958,0,0.82988465,-0.043782234,0,0.48501027,-0.367335,0,-0.27240634,-0.7004166,0,-0.6061469,-0.7654127,0,-0.2947303,0.7350713,0,-0.35982156,-0.05741501,0,0.3090249,0.030450284,0,0.5289501,-0.6208142,0,0.08477066,-0.3560349
0,0,0.00182957,0,-0.3007118,0,0,0.002321441,0,0,-0.19707392,0,0,-0.40179315,0,0,-0.72763276,0,0,0,0,0,-0.45299712,0,0,0.4066488,0,0,0.3267079,0
